user,timestamp_raw,timestamp_date,comment,like_count,reply_count,reply_text
,8 bulan yang lalu,8 bulan yang lalu,"Since black flag I haven't genuinely had fun in an ac game. I don't think I've had fun with a ubisoft game period. I don't think I've fallen asleep while playing a game until AC. Not saying that black flag was perfect. It was pretty far from perfect in fact. But the couple of things it did do well imo it did exceptionally well. So I was willing to overlook the 100 other flaws it had. 

Imo a game being boring is a bigger crime than it being bad.",5,3,"[""@Ben-zr4ho  among the ones that came out after Ac4 I only played syndicate and Odyssey. Odyssey was fun for the first 3-4 hours. Then it just kept going for another 60 or so hours and I quit the game around the 50 hr mark. Couldn't take it anymore. There was some true ending apparently with something to do with the cult but I didn't give af at that point. \nUnity I might try out when I have the time tho. I've heard some good things about it."", '4 was also the last AC I had fun with. Haven’t played Unity or Syndicate so can’t say. Origins and Odyssey were so bloated and boring that I stopped after 4 hours. I hear Valhalla is worse in that regard', "" @vernonparker5154  yeah Odyssey is definitely bloated and yeah Valhalla is that turned upto 11 from what I've heard. \n\nSyndicate was decent tho. A very forgettable story but the gameplay was solid and the game was short enough that it didn't feel like it overstayed it's welcome too much. Plus Im biased towards the old London time period so I loved just walking around the world. Even then I wouldn't recommend someone play it unless you love the time period like me.""]"
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),Have played the game for more than 20 hours so far. Solid 8.,5,0,[]
,6 bulan yang lalu (diedit),6 bulan yang lalu (diedit),"DLC advice for ""AC Shadows"" devs (if you're listening): STUDY the ingredients of the recent ""Shogun"" adaptation, ""13 Assassins,"" & ""Shigurui.""
For dessert: ""Ninja Scroll."" You'll thank me in the morning.
They have the TOOLS to get this right.
 Don't hold your breath.",1,0,[]
,8 bulan yang lalu,8 bulan yang lalu,Before you forget to don’t buy,8,0,[]
,4 bulan yang lalu,4 bulan yang lalu,I watch before you buy while I already bought it,5,0,[]
,8 bulan yang lalu,8 bulan yang lalu,yasuke gets free fentanyl at level 50,10,3,"['Crazy how you think a black person will get a white persona drug..or did you want to buy some from him..?', ""Holy funniest comment I've ever seen  im stealing it"", 'Can you explain the joke?']"
,2 bulan yang lalu,2 bulan yang lalu,Using trending sounds or formats can boost visibility in Shorts,0,0,[]
,8 bulan yang lalu,8 bulan yang lalu,Felt every AC game since Ezio is ok but forgettable.,21,4,"['Except black flag', 'Did you play Black Flag?', '@sediepremps  yeah I should have also mentioned black flag is great', ' @wei8280  Origins was good because it shook up the formula a bit, and Odyssey built on that but bloated it. But Valhalla was a drag']"
,8 bulan yang lalu,8 bulan yang lalu,its mid,7,0,[]
,8 bulan yang lalu,8 bulan yang lalu,If a reviewer calls a game fine it means it's perfect for a casual gamer,4,0,[]
,7 bulan yang lalu,7 bulan yang lalu,They need to bring back AC3 gameplay,1,0,[]
,8 bulan yang lalu,8 bulan yang lalu,Seeing people defend this crap is hilarious. The amount of copium is crazyyy. Hey if they wanna throw $70 or $80 down the drain be my guest but I’ll be playing actual good games like monster hunter wilds,16,4,"['', ""I already have played like 100 hrs of Wilds and I'm gonna plop $15 on Ubi+ to play Shadows lol. Not gonna be the best thing ever but it's a guilty pleasure. It'll be fun for a couple weeks then I'll move on."", '', ""I already have played like 100 hrs of Wilds and I'm gonna plop $15 on Ubi+ to play Shadows lol. Not gonna be the best thing ever but it's a guilty pleasure. It'll be fun for a couple weeks then I'll move on.""]"
,8 bulan yang lalu,8 bulan yang lalu,"What's wrong with fine?
Why does everything have to be the best ever?
Just enjoy something for what it is sometimes, you'll be a lot happier.
I'm one of the people who played 200+ hours of valhalla and i didnt have fun, i just kept playing and hoping I'd enjoy it, but the game just dragged on and on, and there was not enough fun to find.

I have about 10 hours in shadows now, and i really enjoy it.
I'm having much more fun than i had with valhalla.

the world is great, i like the atmosphere .
it actually looks good for me, even with a 6700XT, on 1440p and most settings on high and no Raytracing.",5,5,"['Honest people be hating to juss hate lowkey, IMO the graphics are great not the best but still quite good ngl the Japanese VA is amazing too ngl', ""I think it's just the culture nowadays, gotta find some degree of being a victim in everything"", ""You talk like we have money grow on trees\nI'd rather spend my $70 on something more creative or immersive than on a mediocre form of entertainment."", ""fine is always well come for me. if it's <40$-50$"", 'The question should be what samurai game is worth your money. GoT, Ronin, sekiro, yotei? In that list Shadows comes at the end, especially at this price.']"
,8 bulan yang lalu,8 bulan yang lalu,Lmfao before you buy   ,4,0,[]
,7 bulan yang lalu,7 bulan yang lalu,So ... play Ghost of Tsushima again? Got it. Thank you Jake.,3,0,[]
,8 bulan yang lalu (diedit),8 bulan yang lalu (diedit),"Yasuke is a pretty pointless character in this game. He's not an assassin, he can't Parkour, he can't do stealth, and he can't even synchronize viewpoints, the things that playable characters need to be able to do in a game called Assassin's Creed. That's what happens when you make a character just to check a box.",13,8,"['I agree. Naoe could have carried the game by herself. She\'s the actual ""Assassin"" .', '@ I really like her gameplay. I wish she had a better story, voice acting and cutscenes.', ""How do you know they put him in the game just to check a box? He's in a bunch of samurai games set during Nobunaga's reign"", ' @jamescollinge5043 not too loud, they wouldn’t know he was also in Samurai Warriors lol the man had a good relationship with one of the if not THE greatest rulers in Japan', 'I agree. Naoe could have carried the game by herself. She\'s the actual ""Assassin"" .', '@ I really like her gameplay. I wish she had a better story, voice acting and cutscenes.', ""How do you know they put him in the game just to check a box? He's in a bunch of samurai games set during Nobunaga's reign"", ' @jamescollinge5043 not too loud, they wouldn’t know he was also in Samurai Warriors lol the man had a good relationship with one of the if not THE greatest rulers in Japan']"
,8 bulan yang lalu,8 bulan yang lalu,Says he doesnt like it then proceeds to heap praise on it  for the next ten minutes lol never change jake,5,0,[]
,8 bulan yang lalu,8 bulan yang lalu,People have been asking for a game in Japan since Assassin’s Creed 2 and this is what Ubislop vomits out? How the mighty have fallen,5,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Not played Shadows yet but Odyssey is a great game and Valhalla is fun snd i lnlw a lot of people who dig it too 
I think the old assassins creeds were fun but too easy and theyre doing the right thing. Hopefully they can fix whatever is upsetting you all",2,0,[]
,8 bulan yang lalu,8 bulan yang lalu,everyone told them to not release it,5,0,[]
,8 bulan yang lalu,8 bulan yang lalu,I'll just keep playing Ghost of Tsushima as I can have both a Samurai and Shinobi in the same character in a game that actually has character.,4,0,[]
,8 bulan yang lalu,8 bulan yang lalu,ah yes the Black japanese samurai...,7,3,"['Problem? Wasn’t Jesus and Esu God? ', 'Lol', 'not to mention female ninja']"
,7 bulan yang lalu,7 bulan yang lalu,origins and oddysey were amazing games if you play them as separate from what AC games are supposed to be like. I loved them and thought they were better than previous AC titles but I also still want that old school style to come back. I want both styles.,0,0,[]
,8 bulan yang lalu (diedit),8 bulan yang lalu (diedit),"They literally had a cheat sheet with ghost of tsushima and still couldn't pull it off apparently. There really is no excuse at this point for their mediocrity.

It's pretty clear that Ubisoft as a company does not care at all to make good games anymore. They pioneered the genre and then ran it into the ground.

Sony and Sucker Punch basicaly proved you can make a profit on this type of game while also making a good experience (and without microtransactions).

They're even being outdone by smaller dev with significantly less resources these days (Wukong for instance may not have been open world technically but from what it seems had significantly more depth and complexity than this).",8,6,"[""The main difference is that Tsushima was a passion project for Sucker Punch, a love letter to a country and a genre. For Ubisoft it's just another yearly installment of a cash cow. \nAC felt like a genuine attempt at being awesone when Patrice Désillets was the creative force behind the games. Since he left that it's on life support. Some good installments here and there but not one of them comes close to what AC 2 was."", ""They could've also copied elements from Sekiro Shadows Die Twice, as that game also had incredibly amazing blends of stealth, combat, progression mechanics, and player choices."", "" @TheSoulExplorer  Yup. Basically proof that the issue is not nostalgic fans only wanting the old games, there's proof positive that it's Ubisoft having no creative integrity anymore"", "" @NexusKin  Agreed. Another game proving that feudal Japanese inspired settings and gameplay have mass appeal and that Ubisoft just doesn't care anymore"", ' @arthurdurham  AC was also being handled by a core team back then. Easy to focus with less pressure of meeting fiscal demands because it was still an ""unproven"" new IP. Now it\'s a massive franchise with monetary goals to achieve. These games are now made by multiple studios across the globe. Handling a sizeable team within the same building can be challenging. Can you imagine a director trying to do the same with thousands of people via conference calls where everybody needs to be on the same page? It has to be a nightmare. But it needs to happen so shareholders make their millions. \n\nSucker Punch still is one of the smaller studios under the Playstation umbrella. They don\'t have the resources to work on multiple games at the same time. The downside is that other IP\'s need to hault when they\'re working on a specific one. The upside is that their games are at least focused.', ' @TheSoulExplorer ”yearly instalment” bro this is only the 3rd game in like 6 years…\n\nIgnoring that, this game is amazing idc what anyone says']"
